PatchID,year,FireYear,ConProb,timeSinceFire,deltaConProb,preFireConProb,postFireConProb,ARI,RRI,RRI_yr20,SAPYr1_3,plantedYr0_6,PPT_Yr0_3_mean,CWDhist,PPThist,PPThistSD,T_meanHist,T_meanSD,SolarLoad,aspect,eastness,northness,slope,elevation,burnSev,wilderness,SeedAvail,PostFirePPT,SeedAvail2,PostFirePPT2,planted
-1017273244,1994,1987,44.53842693675648,7,40.33297458995472,84.11153899106112,43.7785644011064,0.7598625356500799,-0.01709112986700483,0.08856333347677396,60.20417258522727,0,1424.1313438018162,449.4425476074219,1653.399995803833,162.36047644370626,8.87833309173584,6.696185937197749,153.96363636363637,271.068373210396,-0.714183711175768,0.3527848221062037,31.284426059778298,1481.8909090909092,3.5090909090909093,1,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3,FALSE
-1017273244,1995,1987,80.25187662298029,8,40.33297458995472,84.11153899106112,43.7785644011064,36.47331222187389,0.9571717906654552,0.08856333347677396,60.20417258522727,0,1424.1313438018162,449.4425476074219,1653.399995803833,162.36047644370626,8.87833309173584,6.696185937197749,153.96363636363637,271.068373210396,-0.714183711175768,0.3527848221062037,31.284426059778298,1481.8909090909092,3.5090909090909093,1,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3,FALSE
-1017273244,1996,1987,52.82154853127219,9,40.33297458995472,84.11153899106112,43.7785644011064,9.042984130165793,0.19334771106389975,0.08856333347677396,60.20417258522727,0,1424.1313438018162,449.4425476074219,1653.399995803833,162.36047644370626,8.87833309173584,6.696185937197749,153.96363636363637,271.068373210396,-0.714183711175768,0.3527848221062037,31.284426059778298,1481.8909090909092,3.5090909090909093,1,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3,FALSE
-1017273244,1997,1987,65.49769623496316,10,40.33297458995472,84.11153899106112,43.7785644011064,21.719131833856757,0.5427240177284295,0.08856333347677396,60.20417258522727,0,1424.1313438018162,449.4425476074219,1653.399995803833,162.36047644370626,8.87833309173584,6.696185937197749,153.96363636363637,271.068373210396,-0.714183711175768,0.3527848221062037,31.284426059778298,1481.8909090909092,3.5090909090909093,1,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3,FALSE
-1017273244,1998,1987,63.86717768582431,11,40.33297458995472,84.11153899106112,43.7785644011064,20.088613284717905,0.4983698857002475,0.08856333347677396,60.20417258522727,0,1424.1313438018162,449.4425476074219,1653.399995803833,162.36047644370626,8.87833309173584,6.696185937197749,153.96363636363637,271.068373210396,-0.714183711175768,0.3527848221062037,31.284426059778298,1481.8909090909092,3.5090909090909093,1,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3,FALSE
-1017273244,1999,1987,51.54359730807218,12,40.33297458995472,84.11153899106112,43.7785644011064,7.765032906965776,0.12687794189543455,0.08856333347677396,60.20417258522727,0,1424.1313438018162,449.4425476074219,1653.399995803833,162.36047644370626,8.87833309173584,6.696185937197749,153.96363636363637,271.068373210396,-0.714183711175768,0.3527848221062037,31.284426059778298,1481.8909090909092,3.5090909090909093,1,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3,FALSE
-1017273244,2000,1987,57.118450511585586,13,40.33297458995472,84.11153899106112,43.7785644011064,13.339886110479181,0.28627290378488335,0.08856333347677396,60.20417258522727,0,1424.1313438018162,449.4425476074219,1653.399995803833,162.36047644370626,8.87833309173584,6.696185937197749,153.96363636363637,271.068373210396,-0.714183711175768,0.3527848221062037,31.284426059778298,1481.8909090909092,3.5090909090909093,1,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3,FALSE
-1017273244,2001,1987,71.16443557739258,14,40.33297458995472,84.11153899106112,43.7785644011064,27.385871176286177,0.6932850581058425,0.08856333347677396,60.20417258522727,0,1424.1313438018162,449.4425476074219,1653.399995803833,162.36047644370626,8.87833309173584,6.696185937197749,153.96363636363637,271.068373210396,-0.714183711175768,0.3527848221062037,31.284426059778298,1481.8909090909092,3.5090909090909093,1,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3,FALSE
-1017273244,2002,1987,53.052621043812145,15,40.33297458995472,84.11153899106112,43.7785644011064,9.274056642705744,0.18383478181137675,0.08856333347677396,60.20417258522727,0,1424.1313438018162,449.4425476074219,1653.399995803833,162.36047644370626,8.87833309173584,6.696185937197749,153.96363636363637,271.068373210396,-0.714183711175768,0.3527848221062037,31.284426059778298,1481.8909090909092,3.5090909090909093,1,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3,FALSE
-1017273244,2003,1987,61.77065211209384,16,40.33297458995472,84.11153899106112,43.7785644011064,17.992087710987438,0.44549861570874816,0.08856333347677396,60.20417258522727,0,1424.1313438018162,449.4425476074219,1653.399995803833,162.36047644370626,8.87833309173584,6.696185937197749,153.96363636363637,271.068373210396,-0.714183711175768,0.3527848221062037,31.284426059778298,1481.8909090909092,3.5090909090909093,1,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3,FALSE
-1017273244,2004,1987,63.02269075567072,17,40.33297458995472,84.11153899106112,43.7785644011064,19.24412635456432,0.4595093205024419,0.08856333347677396,60.20417258522727,0,1424.1313438018162,449.4425476074219,1653.399995803833,162.36047644370626,8.87833309173584,6.696185937197749,153.96363636363637,271.068373210396,-0.714183711175768,0.3527848221062037,31.284426059778298,1481.8909090909092,3.5090909090909093,1,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3,FALSE
-1017273244,2005,1987,60.818194944208315,18,40.33297458995472,84.11153899106112,43.7785644011064,17.039630543101918,0.3904763299469012,0.08856333347677396,60.20417258522727,0,1424.1313438018162,449.4425476074219,1653.399995803833,162.36047644370626,8.87833309173584,6.696185937197749,153.96363636363637,271.068373210396,-0.714183711175768,0.3527848221062037,31.284426059778298,1481.8909090909092,3.5090909090909093,1,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3,FALSE
-1017273244,2006,1987,57.7272914539684,19,40.33297458995472,84.11153899106112,43.7785644011064,13.948727052861994,0.3579647529808084,0.08856333347677396,60.20417258522727,0,1424.1313438018162,449.4425476074219,1653.399995803833,162.36047644370626,8.87833309173584,6.696185937197749,153.96363636363637,271.068373210396,-0.714183711175768,0.3527848221062037,31.284426059778298,1481.8909090909092,3.5090909090909093,1,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3,FALSE
