PatchID,year,FireYear,ConProb,timeSinceFire,deltaConProb,preFireConProb,postFireConProb,ARI,RRI,RRI_yr20,SAPYr1_3,PPT_Yr0_3_mean,CWDhist,PPThist,PPThistSD,T_meanHist,T_meanSD,SolarLoad,aspect,eastness,northness,slope,elevation,burnSev,wilderness,SeedAvail,PostFirePPT,SeedAvail2,PostFirePPT2
-1056445977,1995,1987,31.774005825986567,8,41.7488153927105,74.65243363011744,32.90361823740694,-1.1296124114203698,-0.06387051984627873,0.5325467647802874,37.413870372313404,1606.8345923399188,517.5115232959236,1810.6905329387212,186.01290645238558,11.1195767368238,6.753897493989838,182.6443298969072,199.69277272268067,-0.29599682922540144,0.46006673407605564,9.880231451648338,1388.0128865979382,2.448453608247423,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1056445977,1996,1987,32.05543852344002,9,41.7488153927105,74.65243363011744,32.90361823740694,-0.8481797139669202,-0.05451612585094438,0.5325467647802874,37.413870372313404,1606.8345923399188,517.5115232959236,1810.6905329387212,186.01290645238558,11.1195767368238,6.753897493989838,182.6443298969072,199.69277272268067,-0.29599682922540144,0.46006673407605564,9.880231451648338,1388.0128865979382,2.448453608247423,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1056445977,1997,1987,28.600302687625295,10,41.7488153927105,74.65243363011744,32.90361823740694,-4.303315549781642,-0.14529801339213355,0.5325467647802874,37.413870372313404,1606.8345923399188,517.5115232959236,1810.6905329387212,186.01290645238558,11.1195767368238,6.753897493989838,182.6443298969072,199.69277272268067,-0.29599682922540144,0.46006673407605564,9.880231451648338,1388.0128865979382,2.448453608247423,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1056445977,1998,1987,20.924659812573307,11,41.7488153927105,74.65243363011744,32.90361823740694,-11.978958424833632,-0.34738696081603,0.5325467647802874,37.413870372313404,1606.8345923399188,517.5115232959236,1810.6905329387212,186.01290645238558,11.1195767368238,6.753897493989838,182.6443298969072,199.69277272268067,-0.29599682922540144,0.46006673407605564,9.880231451648338,1388.0128865979382,2.448453608247423,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1056445977,1999,1987,24.281825387600772,12,41.7488153927105,74.65243363011744,32.90361823740694,-8.621792849806166,-0.26744127785694305,0.5325467647802874,37.413870372313404,1606.8345923399188,517.5115232959236,1810.6905329387212,186.01290645238558,11.1195767368238,6.753897493989838,182.6443298969072,199.69277272268067,-0.29599682922540144,0.46006673407605564,9.880231451648338,1388.0128865979382,2.448453608247423,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1056445977,2000,1987,25.039398356811287,13,41.7488153927105,74.65243363011744,32.90361823740694,-7.86421988059565,-0.25242279224081554,0.5325467647802874,37.413870372313404,1606.8345923399188,517.5115232959236,1810.6905329387212,186.01290645238558,11.1195767368238,6.753897493989838,182.6443298969072,199.69277272268067,-0.29599682922540144,0.46006673407605564,9.880231451648338,1388.0128865979382,2.448453608247423,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1056445977,2001,1987,37.32395956196736,14,41.7488153927105,74.65243363011744,32.90361823740694,4.420341324560421,0.058349154960292436,0.5325467647802874,37.413870372313404,1606.8345923399188,517.5115232959236,1810.6905329387212,186.01290645238558,11.1195767368238,6.753897493989838,182.6443298969072,199.69277272268067,-0.29599682922540144,0.46006673407605564,9.880231451648338,1388.0128865979382,2.448453608247423,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1056445977,2002,1987,38.85846821057428,15,41.7488153927105,74.65243363011744,32.90361823740694,5.954849973167341,0.09792340813825356,0.5325467647802874,37.413870372313404,1606.8345923399188,517.5115232959236,1810.6905329387212,186.01290645238558,11.1195767368238,6.753897493989838,182.6443298969072,199.69277272268067,-0.29599682922540144,0.46006673407605564,9.880231451648338,1388.0128865979382,2.448453608247423,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1056445977,2003,1987,45.3308772254236,16,41.7488153927105,74.65243363011744,32.90361823740694,12.427258988016659,0.26167251257368457,0.5325467647802874,37.413870372313404,1606.8345923399188,517.5115232959236,1810.6905329387212,186.01290645238558,11.1195767368238,6.753897493989838,182.6443298969072,199.69277272268067,-0.29599682922540144,0.46006673407605564,9.880231451648338,1388.0128865979382,2.448453608247423,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1056445977,2004,1987,52.10948248253655,17,41.7488153927105,74.65243363011744,32.90361823740694,19.205864245129614,0.45635333801273253,0.5325467647802874,37.413870372313404,1606.8345923399188,517.5115232959236,1810.6905329387212,186.01290645238558,11.1195767368238,6.753897493989838,182.6443298969072,199.69277272268067,-0.29599682922540144,0.46006673407605564,9.880231451648338,1388.0128865979382,2.448453608247423,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1056445977,2005,1987,50.087743407672214,18,41.7488153927105,74.65243363011744,32.90361823740694,17.184125170265276,0.3928280656158472,0.5325467647802874,37.413870372313404,1606.8345923399188,517.5115232959236,1810.6905329387212,186.01290645238558,11.1195767368238,6.753897493989838,182.6443298969072,199.69277272268067,-0.29599682922540144,0.46006673407605564,9.880231451648338,1388.0128865979382,2.448453608247423,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1056445977,2006,1987,37.19290894822976,19,41.7488153927105,74.65243363011744,32.90361823740694,4.289290710822823,0.06673144621337891,0.5325467647802874,37.413870372313404,1606.8345923399188,517.5115232959236,1810.6905329387212,186.01290645238558,11.1195767368238,6.753897493989838,182.6443298969072,199.69277272268067,-0.29599682922540144,0.46006673407605564,9.880231451648338,1388.0128865979382,2.448453608247423,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1056445977,2007,1987,55.38422522471123,20,41.7488153927105,74.65243363011744,32.90361823740694,22.480606987304295,0.5325467647802874,0.5325467647802874,37.413870372313404,1606.8345923399188,517.5115232959236,1810.6905329387212,186.01290645238558,11.1195767368238,6.753897493989838,182.6443298969072,199.69277272268067,-0.29599682922540144,0.46006673407605564,9.880231451648338,1388.0128865979382,2.448453608247423,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1056445977,2008,1987,21.866638131977357,21,41.7488153927105,74.65243363011744,32.90361823740694,-11.036980105429581,-0.3386971451048976,0.5325467647802874,37.413870372313404,1606.8345923399188,517.5115232959236,1810.6905329387212,186.01290645238558,11.1195767368238,6.753897493989838,182.6443298969072,199.69277272268067,-0.29599682922540144,0.46006673407605564,9.880231451648338,1388.0128865979382,2.448453608247423,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1056445977,2009,1987,63.5441362587447,22,41.7488153927105,74.65243363011744,32.90361823740694,30.640518021337765,0.7443936558612516,0.5325467647802874,37.413870372313404,1606.8345923399188,517.5115232959236,1810.6905329387212,186.01290645238558,11.1195767368238,6.753897493989838,182.6443298969072,199.69277272268067,-0.29599682922540144,0.46006673407605564,9.880231451648338,1388.0128865979382,2.448453608247423,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1056445977,2010,1987,61.33523905891733,23,41.7488153927105,74.65243363011744,32.90361823740694,28.431620821510393,0.6888677659948914,0.5325467647802874,37.413870372313404,1606.8345923399188,517.5115232959236,1810.6905329387212,186.01290645238558,11.1195767368238,6.753897493989838,182.6443298969072,199.69277272268067,-0.29599682922540144,0.46006673407605564,9.880231451648338,1388.0128865979382,2.448453608247423,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1056445977,2011,1987,76.60279123070313,24,41.7488153927105,74.65243363011744,32.90361823740694,43.6991729932962,1.0796755863900254,0.5325467647802874,37.413870372313404,1606.8345923399188,517.5115232959236,1810.6905329387212,186.01290645238558,11.1195767368238,6.753897493989838,182.6443298969072,199.69277272268067,-0.29599682922540144,0.46006673407605564,9.880231451648338,1388.0128865979382,2.448453608247423,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
